"","caseid","weight","inputzip","county_fips","NCHS_Code_2013","USR_Classification","HRSA_Classification","Census_Classification","CountyName_Census","MO_Region","votereg","treat_group","QA","QB","consent","POLS001","POLS002","POLS007","POLS003","POLS004","POLS005","POLS006","POLS008","POLS009","POLS010","POLS010_t","POLS011","POLS012","POLS013","POLS014","POLS015","POLS016","POLS017","POLS018","POLS019","POLS020","POLS021","POLS022","POLS023","POLS024","POLS025","POLS026","POLS027","POLS028","POLS029","POLS030","POLS031","POLS032","POLS033","POLS034","POLS035","POLS036","EDU001","EDU002","EDU002_t","EDU003rule","EDU004rule","EDU005rule","EDU006rule","EDU007rule","EDU008rule","EDU009rule","EDU010rule","EDU011rule","EDU012","EDU013","EDU014","EDU015","EDU016","EDU017","EDU018","birthyr","agegroup","gender","race","educ","marstat","employ","faminc_new","incgroup","pid3","pid7","presvote16post","presvote20post","inputstate","ideo5","newsint","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","ownhome","starttime","endtime"
"215",1912178711,0.501111003679499,65550,29161,5,1,1,1,"Phelps MO",4,1,1,1,1,1,2,5,4,4,4,3,4,2,2,5,"Abortion and reproductive rights for women",3,4,3,3,2,NA,2,2,2,2,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,3,"__NA__",26,41,51,31798,37281,53363,27778,29240,33991,1,1,NA,1,1,3,1,1987,3,1,1,6,1,1,9,2,1,2,1,1,29,1,1,11,6,2,4,7,1,2022-08-10 12:45:03,2022-08-10 12:54:36
"216",1912164921,0.601128613730553,63031,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,"__NA__",4,3,4,3,4,NA,3,2,2,2,NA,NA,NA,NA,NA,1,3,3,1,1,1,3,3,2,2,NA,2,2,"__NA__",30,19,31,79889,49489,64370,42899,33970,56930,2,1,NA,2,2,1,2,1960,2,1,1,6,1,1,12,3,3,5,7,2,29,4,1,1,5,2,4,7,1,2022-08-10 12:53:48,2022-08-10 13:02:23
"217",1911938189,0.924681945094477,65807,29077,3,2,2,1,"Greene MO",3,1,1,1,1,1,4,4,2,2,2,2,1,1,1,4,"__NA__",4,3,3,3,3,NA,3,2,1,4,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,1,2,2,NA,2,2,"__NA__",31,41,49,44281,50021,48958,38754,42368,36203,1,1,NA,3,2,1,2,1947,1,2,1,6,1,5,9,2,3,4,6,2,29,3,1,1,2,1,1,1,2,2022-08-10 13:03:05,2022-08-10 13:13:02
"218",1912032359,0.994118193875252,65810,29077,3,2,2,1,"Greene MO",3,1,2,1,1,1,4,NA,NA,NA,1,2,1,1,1,1,"__NA__",4,3,1,2,NA,2,2,NA,NA,NA,2,1,3,1,2,NA,1,2,1,1,1,2,1,2,NA,1,2,2,"__NA__",81,57,36,46468,32944,59942,39162,38952,48204,1,3,1,2,2,2,1,1942,1,2,1,3,4,5,97,NA,2,7,2,2,29,4,1,1,2,1,1,1,1,2022-08-10 13:00:46,2022-08-10 13:13:21
"219",1912032373,0.545769236020713,63017,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,3,NA,NA,NA,2,2,3,2,3,3,"__NA__",2,3,2,4,NA,1,4,NA,NA,NA,1,3,2,3,3,NA,1,1,1,1,1,1,1,3,NA,2,2,1,"__NA__",53,35,37,64394,50505,64710,43245,38510,47033,1,1,1,1,1,3,2,1961,2,1,4,6,5,4,6,2,2,7,3,1,29,4,1,11,5,2,4,2,1,2022-08-10 13:04:49,2022-08-10 13:15:30
"220",1912188337,0.673805647940566,65610,29043,3,2,2,1,"Christian MO",3,1,2,1,1,1,3,NA,NA,NA,2,5,5,1,5,1,"__NA__",4,3,2,2,NA,2,2,NA,NA,NA,2,1,2,1,3,NA,3,3,1,1,1,1,1,2,NA,2,2,1,"__NA__",51,61,50,39773,42614,36616,25568,33144,36616,1,2,3,1,3,3,1,1979,3,2,1,3,3,9,2,1,2,7,7,2,29,4,2,1,5,1,2,2,3,2022-08-10 13:07:31,2022-08-10 13:17:13
"221",1911988331,1.13576300815962,63376,29183,2,3,3,1,"St. Charles MO",6,1,1,2,2,1,3,5,5,5,2,2,5,1,1,2,"__NA__",2,2,2,2,2,NA,2,3,2,3,NA,NA,NA,NA,NA,1,2,2,3,3,3,3,1,2,3,NA,2,1,"__NA__",61,71,61,73880,66877,85784,66527,69678,68978,3,1,NA,1,3,3,1,1954,1,2,1,4,2,5,2,1,2,7,2,2,29,3,3,1,1,1,1,1,2,2022-08-10 11:53:56,2022-08-10 13:17:40
"222",1912028649,0.908528906141071,63901,29023,5,1,1,2,"Butler MO",4,1,1,1,1,1,3,5,5,5,4,4,4,2,2,1,"__NA__",4,4,3,5,4,NA,5,2,2,3,NA,NA,NA,NA,NA,5,1,2,1,1,1,1,1,2,2,NA,1,5,"__NA__",21,40,51,37776,37989,37989,32249,32887,32249,1,1,NA,1,1,2,2,1962,2,2,1,2,5,5,7,2,1,2,1,1,29,2,2,11,4,1,2,8,1,2022-08-10 13:20:26,2022-08-10 13:29:46
"223",1911900535,0.174244904762132,64111,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,2,3,"__NA__",4,4,3,3,NA,4,2,NA,NA,NA,3,2,1,1,2,NA,1,1,1,1,1,2,1,1,NA,2,2,1,"__NA__",17,16,23,46513,53103,61819,34821,29081,49489,2,2,1,1,1,3,1,1960,2,1,1,6,1,5,4,1,3,3,4,1,29,1,2,9,5,2,4,6,1,2022-08-10 13:24:53,2022-08-10 13:38:22
"224",1911510617,0.55989152954233,65706,29225,3,2,2,2,"Webster MO",3,1,2,1,1,1,4,NA,NA,NA,3,4,2,1,1,5,"Justice System",4,3,3,4,NA,2,2,NA,NA,NA,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,1,2,3,"__NA__",51,59,65,75865,85431,88832,40100,45498,50142,2,1,1,1,2,2,2,1960,2,1,1,3,1,1,6,2,4,5,2,2,29,5,1,1,2,1,1,1,1,2022-08-10 13:30:57,2022-08-10 13:39:42
"225",1912105953,1.11488865622319,63090,29071,2,3,3,2,"Franklin MO",1,1,2,2,2,1,3,NA,NA,NA,2,2,2,1,1,4,"__NA__",4,3,2,2,NA,2,2,NA,NA,NA,2,1,2,2,2,NA,2,2,1,1,1,1,1,2,NA,1,2,2,"__NA__",50,40,36,97747,97747,75000,64158,49915,50553,1,1,1,3,1,1,2,1960,2,1,1,4,1,1,10,3,2,7,2,2,29,4,2,2,4,2,2,3,1,2022-08-10 11:04:01,2022-08-10 23:11:07
"226",1912106145,0.509337891676237,65625,29009,6,1,1,2,"Barry MO",3,1,1,1,1,1,2,2,4,4,4,4,4,2,5,3,"__NA__",3,5,4,4,3,NA,4,2,4,2,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,2,"__NA__",28,30,39,46402,58081,61869,36932,44508,48295,1,1,NA,1,1,3,1,1979,3,2,1,5,1,1,9,2,1,1,1,1,29,1,1,11,6,2,4,6,1,2022-08-10 11:05:49,2022-08-12 10:37:30
"227",1912218967,1.6707193204663,65023,29051,4,2,2,1,"Cole MO",1,1,1,2,1,1,4,4,2,3,2,4,1,1,1,3,"__NA__",4,3,3,3,3,NA,2,2,4,2,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,1,2,2,NA,2,3,"__NA__",50,50,50,44093,44328,58108,38125,38392,52793,2,2,NA,2,2,3,4,1960,2,1,1,2,4,1,9,2,3,4,2,2,29,4,3,2,2,2,1,1,1,2022-08-10 13:40:28,2022-08-10 13:49:26
"228",1911919199,1.38159398615079,63303,29183,2,3,3,1,"St. Charles MO",6,1,1,2,1,1,1,4,4,5,3,3,4,2,3,2,"__NA__",4,4,2,2,4,NA,3,2,2,3,NA,NA,NA,NA,NA,3,1,2,1,1,1,2,2,2,2,NA,2,3,"__NA__",60,50,71,68410,50128,75000,33333,37372,59269,1,1,NA,1,1,1,1,1945,1,2,1,5,4,5,3,1,3,3,2,1,29,3,3,11,5,2,1,2,1,2022-08-10 13:46:24,2022-08-10 14:02:56
"229",1911605013,0.772626118786574,63129,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,4,NA,NA,NA,2,2,1,1,1,1,"__NA__",4,3,3,3,NA,3,2,NA,NA,NA,2,1,2,2,2,NA,1,2,1,1,1,2,2,2,NA,1,2,1,"__NA__",62,54,42,38938,31526,54401,42467,33153,58450,2,1,1,2,2,2,3,1960,2,1,1,5,5,5,97,NA,2,7,2,2,29,4,1,2,3,2,1,1,2,2022-08-10 13:55:46,2022-08-10 14:03:24
"230",1912220135,1.31879823647082,65603,29057,6,1,1,2,"Dade MO",3,1,1,1,1,1,4,3,2,2,2,2,1,1,1,3,"__NA__",3,3,3,3,2,NA,2,1,1,3,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,2,NA,1,1,"__NA__",53,49,47,30562,39331,47571,24296,30548,33607,1,2,NA,1,2,1,1,1969,2,1,1,5,1,1,10,3,3,5,2,2,29,3,2,1,2,1,2,5,1,2022-08-10 13:48:55,2022-08-10 14:06:12
"231",1912157529,1.60627972707431,65336,29101,5,1,1,2,"Johnson MO",2,1,1,2,1,1,3,3,4,3,4,4,4,4,5,1,"__NA__",3,3,4,4,3,NA,4,4,4,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",35,40,40,48745,47895,50871,47044,45981,50446,3,1,NA,1,1,1,2,1973,2,1,1,2,5,9,2,1,3,5,7,1,29,3,3,2,5,2,3,3,3,2022-08-10 13:52:46,2022-08-10 14:07:10
"232",1911962763,1.0479158456341,64429,29049,2,3,3,2,"Clinton MO",2,1,2,2,1,1,4,NA,NA,NA,2,4,2,1,1,4,"__NA__",4,3,5,5,NA,3,2,NA,NA,NA,2,1,3,3,2,NA,1,1,1,1,1,1,1,2,NA,2,2,1,"__NA__",31,45,50,57006,62351,66602,46619,49595,54272,2,1,1,3,2,1,2,1953,1,2,1,6,1,2,6,2,4,5,3,2,29,6,2,1,5,2,1,2,1,2022-08-10 14:04:48,2022-08-10 14:15:15
"233",1912210315,0.690738586010775,65753,29043,3,2,2,1,"Christian MO",3,1,1,2,1,1,4,3,2,2,1,3,1,1,1,1,"__NA__",4,2,2,2,2,NA,2,2,2,3,NA,NA,NA,NA,NA,1,2,2,2,2,3,2,2,2,1,NA,1,5,"__NA__",40,50,60,38458,40262,51084,30313,38601,45779,1,3,NA,2,2,1,1,1982,3,2,1,3,1,1,9,2,2,7,2,2,29,4,1,1,4,1,1,2,1,2022-08-10 13:21:02,2022-08-10 14:16:21
"234",1912002897,0.675534474191422,64131,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,2,"__NA__",2,4,3,3,NA,5,3,NA,NA,NA,1,2,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",25,15,33,50021,42152,52359,40242,38113,46616,1,2,3,1,3,3,2,1963,2,1,1,5,1,5,10,3,1,1,1,1,29,2,1,9,6,2,4,7,1,2022-08-10 13:49:06,2022-08-10 14:19:01
"235",1912164929,0.388008988159594,64801,29097,4,2,2,1,"Jasper MO",3,1,1,1,1,1,4,4,2,2,2,4,1,1,1,1,"__NA__",4,3,3,3,3,NA,3,3,2,3,NA,NA,NA,NA,NA,2,2,2,1,1,1,2,3,2,3,NA,2,1,"__NA__",20,20,10,35954,38978,44019,26882,32258,36962,1,1,NA,1,2,2,2,1963,2,1,1,5,1,1,11,3,2,7,2,2,29,5,2,11,6,2,2,3,1,2022-08-10 14:25:44,2022-08-10 14:34:25
"236",1912250349,1.03910783146543,63452,29111,5,1,1,2,"Lewis MO",1,1,2,1,1,1,4,NA,NA,NA,2,3,1,1,1,1,"__NA__",4,4,5,5,NA,2,1,NA,NA,NA,2,1,1,1,2,NA,3,2,3,1,1,3,3,2,NA,1,2,2,"__NA__",12,24,41,89382,94758,114919,47715,57796,82325,3,3,3,2,3,3,1,1961,2,2,1,1,3,4,3,1,2,7,2,2,29,4,1,1,5,1,1,1,2,2022-08-10 14:28:36,2022-08-10 14:39:27
"237",1912250805,1.31864545203316,64701,29037,2,3,3,1,"Cass MO",5,1,1,1,1,1,2,3,4,4,4,4,4,2,5,2,"__NA__",3,4,3,4,3,NA,3,2,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",59,54,61,42393,51960,69179,39630,41543,58337,1,1,NA,1,1,3,1,1949,1,2,1,5,3,5,6,2,1,1,1,1,29,2,1,10,6,2,4,3,1,2022-08-10 14:32:19,2022-08-10 14:43:36
"238",1912164931,0.499241204947061,63110,29510,1,4,2,1,"St. Louis city MO",6,1,1,2,1,1,4,4,2,2,2,3,1,1,1,1,"__NA__",4,4,4,4,4,NA,4,2,2,3,NA,NA,NA,NA,NA,1,2,2,1,1,1,3,3,2,2,NA,2,1,"__NA__",42,51,59,53422,63413,77444,40242,54272,66177,1,1,NA,1,2,3,1,1944,1,2,1,3,4,5,97,NA,3,5,2,2,29,5,1,2,5,2,1,1,1,2022-08-10 14:45:02,2022-08-10 14:55:00
"239",1912275337,0.179573868692852,64507,29021,4,2,2,1,"Buchanan MO",2,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,2,2,"__NA__",4,4,3,3,NA,3,5,NA,NA,NA,3,3,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,1,3,"__NA__",16,16,23,38435,35246,53316,29719,24192,28231,1,3,3,1,1,2,1,1984,3,2,1,2,1,1,6,2,3,3,7,1,29,1,2,11,6,2,4,7,1,2022-08-10 14:51:29,2022-08-10 15:00:01
"240",1912094895,0.349722487375942,64055,29095,1,4,2,1,"Jackson MO",5,1,2,2,1,1,1,NA,NA,NA,3,3,4,2,2,4,"__NA__",3,3,3,3,NA,3,3,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",42,40,51,41667,36885,62842,29787,30055,37568,1,2,2,1,1,1,1,1962,2,2,1,5,5,1,7,2,1,1,1,1,29,1,1,1,6,2,3,2,1,2022-08-10 14:54:28,2022-08-10 15:01:41
"241",1912275265,0.399572964124155,63143,29189,2,3,3,1,"St. Louis MO",6,1,1,2,1,1,2,3,4,4,4,3,4,2,2,4,"__NA__",2,2,4,5,1,NA,4,2,3,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",70,50,50,46227,45981,51296,38966,40667,46619,1,3,NA,1,1,3,1,1952,1,2,1,3,3,4,3,1,1,1,1,1,29,1,1,9,5,2,4,7,2,2022-08-10 14:50:43,2022-08-10 15:03:01
"242",1912189067,0.386519973333423,64138,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,2,"__NA__",3,3,3,3,NA,3,3,NA,NA,NA,1,3,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",51,48,45,43033,44057,47131,38934,34153,37910,3,1,1,1,1,3,1,1954,1,2,2,3,1,5,4,1,1,1,7,1,29,1,1,1,4,2,1,1,1,2022-08-10 14:41:01,2022-08-10 15:06:32
"243",1910521475,0.903733690735925,64030,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,4,NA,NA,NA,5,2,2,1,1,1,"__NA__",3,3,4,3,NA,3,3,NA,NA,NA,2,3,3,1,2,NA,2,2,1,1,1,2,1,2,NA,1,2,2,"__NA__",49,70,50,37159,49702,49277,25680,24617,37372,3,3,3,2,2,3,2,1932,1,1,1,3,4,5,12,3,2,7,2,2,29,4,1,1,5,2,1,2,1,2022-08-10 14:45:39,2022-08-10 15:07:37
"244",1912290427,0.705366735447846,63303,29183,2,3,3,1,"St. Charles MO",6,1,1,2,1,1,4,3,2,2,2,3,2,1,1,3,"__NA__",4,3,1,2,2,NA,1,2,2,3,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,3,NA,2,2,"__NA__",70,50,50,68488,62748,88684,44041,43403,38301,2,1,NA,1,1,3,2,1938,1,2,1,2,4,3,97,NA,3,5,2,2,29,5,1,2,2,2,1,1,1,2022-08-10 15:14:43,2022-08-10 15:28:15
"245",1912299221,1.00926866965017,64109,29095,1,4,2,1,"Jackson MO",5,1,1,1,1,1,2,2,4,4,4,4,4,2,2,3,"__NA__",2,2,3,3,3,NA,3,2,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",31,18,26,37815,30112,42717,36064,29412,39916,1,2,NA,1,1,1,1,1975,2,1,1,5,5,2,97,NA,1,2,1,1,29,2,1,10,6,2,4,7,1,2022-08-10 15:24:54,2022-08-10 15:30:47
"246",1912298815,0.321182065634967,63139,29510,1,4,2,1,"St. Louis city MO",6,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,3,"__NA__",4,4,5,4,NA,4,2,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",60,35,50,63725,44681,53571,32213,28361,32913,1,3,2,1,1,2,1,1994,4,1,1,6,1,1,5,1,1,1,1,1,29,1,1,1,5,2,3,7,2,2022-08-10 15:20:41,2022-08-10 15:33:14
"247",1911584505,0.704038110327495,64068,29047,2,3,3,1,"Clay MO",5,1,1,2,1,1,3,4,2,3,3,3,3,1,5,4,"__NA__",4,3,2,3,2,NA,1,4,2,4,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,3,2,NA,2,3,"__NA__",20,16,18,49858,44338,50036,37927,34544,40776,1,2,NA,3,3,1,2,1959,2,1,1,6,3,6,6,2,3,4,2,2,29,3,1,1,4,1,2,3,1,2022-08-10 15:29:23,2022-08-10 15:38:16
"248",1911346939,1.11488865622319,63673,29186,6,1,1,2,"Ste. Genevieve MO",4,1,2,1,1,1,4,NA,NA,NA,2,2,2,1,1,1,"__NA__",4,3,5,5,NA,2,2,NA,NA,NA,2,1,3,3,2,NA,3,3,1,1,3,3,3,2,NA,3,2,3,"__NA__",49,50,28,58114,58480,52632,43860,47515,53728,1,1,1,3,2,2,1,1961,2,1,1,3,1,1,10,3,2,7,2,2,29,4,1,1,6,1,1,1,1,2022-08-10 15:31:30,2022-08-10 15:40:42
"249",1912062823,0.388008988159594,64138,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,4,NA,NA,NA,2,2,1,1,1,1,"__NA__",4,3,4,3,NA,3,3,NA,NA,NA,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,NA,1,2,4,"__NA__",42,45,45,47473,49863,63525,36885,36544,49863,3,1,1,2,2,2,2,1966,2,1,1,5,1,1,9,2,3,5,2,2,29,5,1,1,2,1,2,6,1,2022-08-10 15:49:58,2022-08-10 16:03:43
"250",1911957377,1.37327375308918,64064,29095,1,4,2,1,"Jackson MO",5,1,2,2,1,1,4,NA,NA,NA,2,3,1,1,1,1,"__NA__",4,3,3,3,NA,3,2,NA,NA,NA,2,2,2,1,2,NA,2,2,2,2,1,2,3,2,NA,1,2,1,"__NA__",35,34,35,42580,33226,54910,34927,30038,30250,2,1,1,2,2,1,3,1973,2,1,1,3,5,1,7,2,5,5,7,2,29,4,2,1,6,1,3,4,2,2022-08-10 16:00:16,2022-08-10 16:09:32
"251",1912032371,0.607807561557026,65806,29077,3,2,2,1,"Greene MO",3,1,1,2,1,1,3,3,4,2,2,4,4,2,2,2,"__NA__",4,3,2,4,5,NA,2,4,1,3,NA,NA,NA,NA,NA,4,1,3,1,1,1,3,1,3,2,NA,2,1,"__NA__",58,31,33,24123,13889,36184,21225,25585,29605,1,2,NA,2,1,1,1,1958,2,2,1,5,4,6,7,2,1,1,3,1,29,2,2,12,3,2,1,1,1,2022-08-10 15:52:43,2022-08-10 16:11:51
"252",1912331695,0.271648078363366,64155,29047,2,3,3,1,"Clay MO",5,1,1,2,1,1,2,3,4,4,4,4,4,2,2,1,"__NA__",3,3,2,2,4,NA,3,2,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",59,42,72,55000,52596,71875,43352,48839,53620,1,1,NA,1,1,2,1,1970,2,2,1,2,3,6,2,1,1,1,1,1,29,1,1,11,5,1,2,5,2,2022-08-10 16:10:18,2022-08-10 16:19:00
"253",1911453235,0.924159138361128,63040,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,4,4,1,1,2,4,2,1,1,1,"__NA__",4,4,4,4,4,NA,2,1,1,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,NA,2,12,"Parkway",41,31,31,87563,90102,85343,49175,44734,47906,2,1,NA,2,2,2,2,1960,2,2,1,6,3,1,11,3,3,5,2,2,29,5,1,12,5,2,1,3,1,2022-08-10 16:27:33,2022-08-10 16:38:31
"254",1912357073,0.674036215808802,63112,29510,1,4,2,1,"St. Louis city MO",6,1,2,2,1,1,2,NA,NA,NA,4,4,4,2,2,2,"__NA__",2,4,4,4,NA,4,3,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",38,49,55,50765,54379,60118,39929,39285,51402,1,2,2,1,1,2,1,1998,4,2,1,5,5,8,2,1,1,1,1,1,29,1,1,2,4,2,3,6,3,2022-08-10 16:33:41,2022-08-10 16:45:02
"255",1912052569,2.97945851462745,65202,29019,4,2,2,1,"Boone MO",1,1,2,1,1,1,4,NA,NA,NA,2,2,2,1,1,1,"__NA__",4,3,3,3,NA,3,2,NA,NA,NA,2,3,2,2,2,NA,1,3,1,1,1,3,1,2,NA,3,2,6,"__NA__",31,28,34,44281,60437,55548,39923,46300,45025,3,1,1,2,2,2,4,1986,3,1,6,5,1,4,10,3,3,5,3,3,29,3,1,1,4,2,2,3,1,2022-08-10 16:37:05,2022-08-10 16:49:06
"256",1911938187,0.700999213528103,64068,29047,2,3,3,1,"Clay MO",5,1,2,1,1,1,1,NA,NA,NA,4,3,4,2,2,3,"__NA__",2,3,2,3,NA,2,2,NA,NA,NA,2,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,3,"__NA__",64,37,35,44706,46619,86373,36415,37478,50446,1,2,1,1,1,2,1,1950,1,2,1,6,1,5,12,3,1,2,3,1,29,2,2,1,3,2,3,5,1,2022-08-10 16:54:48,2022-08-10 17:09:48
"257",1911633203,1.66227751219173,63023,29099,2,3,3,1,"Jefferson MO",6,1,1,1,1,1,1,2,4,4,4,4,4,2,2,4,"__NA__",2,3,3,3,1,NA,2,1,1,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,2,"__NA__",49,34,54,36915,38743,50439,33304,33294,48611,3,2,NA,1,1,3,2,1967,2,1,1,2,1,1,13,3,1,1,1,1,29,3,1,2,6,2,4,5,1,2022-08-10 17:00:54,2022-08-10 17:11:37
"258",1912063813,0.911192070844736,65711,29229,6,1,1,2,"Wright MO",3,1,2,1,1,1,4,NA,NA,NA,2,2,2,1,1,1,"__NA__",4,3,1,2,NA,1,1,NA,NA,NA,2,1,3,1,2,NA,1,2,1,1,1,2,3,2,NA,2,2,5,"__NA__",39,78,91,30702,62135,85526,16813,31433,38377,1,1,1,2,2,1,1,1962,2,2,1,3,1,5,7,2,2,7,2,2,29,4,1,1,3,1,1,1,1,2022-08-10 17:05:28,2022-08-10 17:32:11
"259",1912094889,0.399572964124155,64024,29047,2,3,3,1,"Clay MO",5,1,1,1,1,1,1,2,4,4,4,3,4,2,2,3,"__NA__",2,3,2,3,2,NA,2,1,1,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",36,27,43,40549,38110,49695,31707,27134,39244,1,3,NA,1,1,2,1,1951,1,2,1,3,3,5,9,2,1,1,1,1,29,1,1,9,6,2,4,7,1,2022-08-10 17:31:57,2022-08-10 17:43:51
"260",1912252287,0.339407132464401,63630,29221,6,1,1,2,"Washington MO",4,1,1,1,1,1,4,3,1,2,2,2,1,1,1,1,"__NA__",4,4,5,5,2,NA,2,1,1,3,NA,NA,NA,NA,NA,1,2,2,2,2,3,3,3,2,1,NA,1,2,"__NA__",10,30,40,35671,41198,43962,28231,31419,33970,1,3,NA,3,3,3,2,1975,2,2,1,1,1,7,2,1,2,7,2,2,29,5,2,1,1,1,1,1,1,2022-08-10 16:20:05,2022-08-10 18:01:00
"261",1911883939,0.458080631444865,65775,29091,5,1,1,2,"Howell MO",4,1,1,1,1,1,1,2,4,4,4,4,4,2,2,2,"__NA__",2,3,4,4,2,NA,3,3,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,10,"__NA__",30,51,61,35948,40040,51470,21110,33450,40260,1,2,NA,1,1,2,1,1948,1,2,1,6,6,5,9,2,1,1,1,1,29,1,1,1,5,2,4,7,1,2022-08-10 18:32:03,2022-08-10 18:40:10
"262",1912442227,0.529531772048386,63703,29031,4,2,2,1,"Cape Girardeau MO",4,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,2,"__NA__",2,2,1,2,NA,3,2,NA,NA,NA,1,2,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,1,1,"__NA__",60,77,82,44702,46358,49669,34768,35596,48427,1,1,3,1,1,3,1,1966,2,2,2,2,1,1,6,2,1,1,1,1,29,1,1,1,2,1,1,1,2,2022-08-10 18:28:54,2022-08-10 18:40:16
"263",1911529957,0.540473926911855,63957,29223,6,1,1,2,"Wayne MO",4,1,2,1,1,1,4,NA,NA,NA,3,3,1,1,1,1,"__NA__",4,3,2,2,NA,3,1,NA,NA,NA,2,1,1,2,2,NA,2,2,1,1,1,2,2,2,NA,1,2,1,"__NA__",50,60,60,36724,38110,55793,35671,43902,70122,1,1,1,1,1,1,1,1984,3,1,7,3,5,1,5,1,3,5,2,2,29,3,1,1,5,1,1,3,1,2022-08-10 18:31:49,2022-08-10 18:54:24
"264",1912128065,1.39470935973505,64118,29047,2,3,3,1,"Clay MO",5,1,1,1,1,1,2,4,4,4,4,3,4,2,2,1,"__NA__",4,4,3,4,4,NA,2,3,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",51,62,40,31798,34722,38377,36550,28143,38743,1,2,NA,2,2,2,1,1950,1,2,1,5,5,5,3,1,1,1,1,1,29,3,1,1,2,2,1,1,1,2022-08-10 18:05:12,2022-08-10 18:55:33
"265",1912482223,0.7145015762393,64118,29047,2,3,3,1,"Clay MO",5,1,1,2,2,1,1,2,4,4,4,3,4,2,2,4,"__NA__",2,3,3,3,4,NA,3,2,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",59,31,39,39735,32699,34354,27906,27512,36424,1,2,NA,1,1,1,1,1962,2,1,1,5,1,2,10,3,3,3,1,1,29,3,1,2,6,2,3,7,1,2022-08-10 19:19:07,2022-08-10 19:30:15
"266",1912466377,1.04694378289155,65109,29051,4,2,2,1,"Cole MO",1,1,1,1,1,1,4,4,2,2,2,2,2,1,1,1,"__NA__",3,2,2,2,2,NA,2,2,2,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",49,51,60,45168,51471,53571,41667,48319,65826,2,1,NA,1,1,1,3,1952,1,1,1,3,1,5,4,1,2,7,2,2,29,3,2,2,2,2,1,2,1,2022-08-10 19:08:35,2022-08-10 19:33:55
